Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,,,
large_complex,SEIRS,1,0.7,0.9,0.1,0.299764868,0.026939431,0.034571018,0.238889619,0.819823201,0.656975416,0.780282689,0.705279761,,,
large_complex,SEIRS,1,0.7,0.9,0.2,0.300100683,0.044384811,0.057110126,0.198876161,0.758872312,0.693410752,0.78178536,0.588132011,,,
large_complex,SEIRS,1,0.7,0.9,0.3,0.300180424,0.056869463,0.073174656,0.170292826,0.668963925,0.70601356,0.800567374,0.43641046,,,
large_complex,SEIRS,1,0.7,0.9,0.4,0.300179782,0.066211183,0.085233976,0.148831173,0.626723299,0.734058141,0.789354099,0.407721514,,,
large_complex,SEIRS,1,0.7,0.9,0.5,0.300184887,0.073479591,0.094579707,0.132199511,0.566228306,0.72069419,0.788875092,0.355595823,,,
large_complex,SEIRS,1,0.7,0.9,0.6,0.300156542,0.07926987,0.102032348,0.118900771,0.543819275,0.757514733,0.810171252,0.265321774,,,
large_complex,SEIRS,1,0.7,0.9,0.7,0.300142585,0.084011089,0.108153027,0.108016865,0.508900928,0.767106904,0.768468032,0.235250748,,,
large_complex,SEIRS,1,0.7,0.9,0.8,0.300111778,0.087968064,0.113220582,0.098968248,0.505608845,0.745347996,0.781836449,0.210995561,,,
large_complex,SEIRS,1,0.7,0.9,0.9,0.30010741,0.091305502,0.117513303,0.091323363,0.467672328,0.761585162,0.769952405,0.168595699,,,
large_complex,SEIRS,1,0.7,0.9,1,0.300079569,0.094168875,0.121182407,0.084767006,0.468347616,0.767005917,0.763292983,nan,,,
large_complex,SEIRS,1,0.7,1,0.1,0.299605087,0.024504354,0.03493428,0.240876784,0.82616269,0.647459941,0.747785624,0.711211681,,,
large_complex,SEIRS,1,0.7,1,0.2,0.299956454,0.040567834,0.057931887,0.201757046,0.787517472,0.680001953,0.79362458,0.613439088,,,
large_complex,SEIRS,1,0.7,1,0.3,0.300160407,0.052183434,0.074593226,0.173553876,0.688241744,0.701383349,0.788991376,0.491987215,,,
large_complex,SEIRS,1,0.7,1,0.4,0.30015216,0.060949203,0.087138226,0.152184746,0.638888092,0.716928265,0.787684793,0.407165091,,,
large_complex,SEIRS,1,0.7,1,0.5,0.300166089,0.067796468,0.096955538,0.135502282,0.583356396,0.728973511,0.76800157,0.358599297,,,
large_complex,SEIRS,1,0.7,1,0.6,0.300159236,0.07329199,0.104814847,0.122121283,0.541304423,0.738840185,0.767473134,0.299473652,,,
large_complex,SEIRS,1,0.7,1,0.7,0.300134286,0.077800085,0.111254854,0.111132246,0.523340803,0.74720454,0.775863359,0.278808132,,,
large_complex,SEIRS,1,0.7,1,0.8,0.3001269,0.081565414,0.116643692,0.101966924,0.483610172,0.754483969,0.754239311,0.222860719,,,
large_complex,SEIRS,1,0.7,1,0.9,0.300122461,0.084758994,0.121210086,0.094195351,0.449372615,0.760967705,0.738176202,0.124043193,,,
large_complex,SEIRS,1,0.7,1,1,0.300083207,0.08750138,0.125109058,0.087519586,0.467246656,0.766826247,0.752589844,nan,,,
large_complex,SEIRS,1,0.8,0.1,0.1,0.201588244,0.095358828,0.011998291,0.094403289,0.930314256,0.882402115,0.964482981,0.912370958,,,
large_complex,SEIRS,1,0.8,0.1,0.2,0.201616398,0.124243793,0.01560628,0.06183331,0.88603553,0.827082334,0.964077789,0.890073021,,,
large_complex,SEIRS,1,0.8,0.1,0.3,0.201635322,0.138290985,0.017335312,0.046046427,0.850774108,0.790178793,0.972652231,0.85183615,,,
large_complex,SEIRS,1,0.8,0.1,0.4,0.201639779,0.146660274,0.018373929,0.036639563,0.826439264,0.732366017,0.972159897,0.87134849,,,
large_complex,SEIRS,1,0.8,0.1,0.5,0.201664259,0.152191391,0.019054266,0.030439994,0.801852135,0.699420922,0.974524979,0.887047944,,,
large_complex,SEIRS,1,0.8,0.1,0.6,0.201548168,0.15597272,0.019544515,0.026070837,0.80689839,0.718895446,0.968064772,0.833367392,,,
large_complex,SEIRS,1,0.8,0.1,0.7,0.201519052,0.158898694,0.019891322,0.022779085,0.802465943,0.701575346,0.970978265,0.878731767,,,
large_complex,SEIRS,1,0.8,0.1,0.8,0.20154269,0.16119739,0.020143133,0.020262986,0.783288985,0.670888249,0.978085957,0.786164552,,,
large_complex,SEIRS,1,0.8,0.1,0.9,0.201493145,0.162932991,0.020371858,0.018260411,0.790518734,0.692089599,0.982088659,0.814948632,,,
large_complex,SEIRS,1,0.8,0.1,1,0.201452289,0.164359316,0.020559631,0.016630157,0.794920622,0.701074252,0.979200587,nan,,,
large_complex,SEIRS,1,0.8,0.2,0.1,0.201446272,0.062405601,0.015648265,0.123726101,0.891504794,0.811086205,0.943130576,0.82842599,,,
large_complex,SEIRS,1,0.8,0.2,0.2,0.201446291,0.089630397,0.022467617,0.089406658,0.834229805,0.788725799,0.9498692,0.818288277,,,
large_complex,SEIRS,1,0.8,0.2,0.3,0.201199031,0.104989903,0.026315466,0.069926238,0.821948632,0.787150428,0.952666296,0.779352951,,,
large_complex,SEIRS,1,0.8,0.2,0.4,0.201200111,0.114934633,0.028785171,0.057490415,0.78240883,0.742874459,0.957035673,0.758498559,,,
large_complex,SEIRS,1,0.8,0.2,0.5,0.201135123,0.121858496,0.030507598,0.048783909,0.770435656,0.710429343,0.95587461,0.733471401,,,
large_complex,SEIRS,1,0.8,0.2,0.6,0.201131749,0.12697663,0.031789509,0.042373069,0.748629638,0.674416208,0.952484027,0.788665012,,,
large_complex,SEIRS,1,0.8,0.2,0.7,0.201049979,0.130863426,0.032742203,0.037463132,0.757092105,0.678846398,0.95892936,0.72710452,,,
large_complex,SEIRS,1,0.8,0.2,0.8,0.201004583,0.133929944,0.033518722,0.033576537,0.758386508,0.694959623,0.954888786,0.70135222,,,
large_complex,SEIRS,1,0.8,0.2,0.9,0.201010173,0.136472177,0.034129739,0.03044263,0.744458106,0.661672991,0.958740635,0.671381658,,,
large_complex,SEIRS,1,0.8,0.2,1,0.200954451,0.138509562,0.034647285,0.027846892,0.758905581,0.685181424,0.958237395,nan,,,
large_complex,SEIRS,1,0.8,0.3,0.1,0.200874525,0.046322556,0.017441077,0.137481078,0.906923721,0.810407179,0.916340933,0.863839777,,,
large_complex,SEIRS,1,0.8,0.3,0.2,0.201188916,0.070076599,0.026352084,0.104867111,0.820292661,0.792850912,0.926316327,0.759140669,,,
large_complex,SEIRS,1,0.8,0.3,0.3,0.201048646,0.084717722,0.031822211,0.08456673,0.794109386,0.739961935,0.929877512,0.740118609,,,
large_complex,SEIRS,1,0.8,0.3,0.4,0.200971555,0.094575097,0.035531116,0.070886331,0.76757806,0.744556743,0.931301251,0.703467181,,,
large_complex,SEIRS,1,0.8,0.3,0.5,0.20095846,0.101713363,0.038196705,0.061054922,0.747111662,0.717259865,0.93766605,0.69527534,,,
large_complex,SEIRS,1,0.8,0.3,0.6,0.200942672,0.107130365,0.040218603,0.053600155,0.72139326,0.678515767,0.932958272,0.648801174,,,
large_complex,SEIRS,1,0.8,0.3,0.7,0.200889213,0.111329662,0.041798272,0.047768129,0.721515617,0.68945071,0.929737785,0.656842342,,,
large_complex,SEIRS,1,0.8,0.3,0.8,0.200857504,0.1147295,0.043053792,0.043084269,0.715395263,0.670044818,0.931963961,0.641298109,,,
large_complex,SEIRS,1,0.8,0.3,0.9,0.200811221,0.117487477,0.044084543,0.039259821,0.728165718,0.692328133,0.937261071,0.593729912,,,
large_complex,SEIRS,1,0.8,0.3,1,0.200878474,0.119879425,0.044963978,0.036062632,0.679535985,0.617614256,0.927315765,nan,,,
large_complex,SEIRS,1,0.8,0.4,0.1,0.200603697,0.036872983,0.018514007,0.145672252,0.907176719,0.798424813,0.894340628,0.857622258,,,
large_complex,SEIRS,1,0.8,0.4,0.2,0.201044874,0.057584511,0.028850419,0.114768999,0.813980562,0.751503067,0.901767934,0.751894116,,,
large_complex,SEIRS,1,0.8,0.4,0.3,0.201060515,0.071015694,0.035567866,0.094556232,0.755287597,0.711252999,0.896994965,0.688742264,,,
large_complex,SEIRS,1,0.8,0.4,0.4,0.200985583,0.080403067,0.040262767,0.080362062,0.72213497,0.690828713,0.899594501,0.638334423,,,
large_complex,SEIRS,1,0.8,0.4,0.5,0.200935278,0.087320613,0.043735092,0.069889691,0.698005686,0.708566329,0.899960734,0.638498428,,,
large_complex,SEIRS,1,0.8,0.4,0.6,0.200837168,0.092663826,0.046394383,0.061785208,0.708595046,0.69378564,0.901719466,0.681903013,,,
large_complex,SEIRS,1,0.8,0.4,0.7,0.200852701,0.096922632,0.048509839,0.055426361,0.670094286,0.653590608,0.89869594,0.590734865,,,
large_complex,SEIRS,1,0.8,0.4,0.8,0.200812213,0.100358657,0.050225221,0.050239679,0.668202598,0.660385428,0.894427752,0.563027769,,,
large_complex,SEIRS,1,0.8,0.4,0.9,0.200761127,0.103197394,0.051629681,0.045950268,0.682519409,0.676500423,0.911399768,0.591288845,,,
large_complex,SEIRS,1,0.8,0.4,1,0.200777139,0.105632946,0.05282974,0.042336553,0.652785032,0.627464763,0.899834241,nan,,,
large_complex,SEIRS,1,0.8,0.5,0.1,0.200744001,0.030692386,0.019237275,0.151340623,0.884758394,0.759652149,0.872592791,0.833625953,,,
large_complex,SEIRS,1,0.8,0.5,0.2,0.201073994,0.048856982,0.030591609,0.121815507,0.788025834,0.751696553,0.882546679,0.702405895,,,
large_complex,SEIRS,1,0.8,0.5,0.3,0.200944344,0.061075221,0.038250759,0.101692248,0.760227187,0.760929881,0.889500095,0.693087117,,,
large_complex,SEIRS,1,0.8,0.5,0.4,0.200895684,0.069873734,0.043743762,0.087316009,0.731586598,0.732586489,0.886746156,0.685363672,,,
large_complex,SEIRS,1,0.8,0.5,0.5,0.200816223,0.076502067,0.047879541,0.076466249,0.718695711,0.696037329,0.883741667,0.649719406,,,
large_complex,SEIRS,1,0.8,0.5,0.6,0.200829095,0.081650324,0.051108832,0.068079808,0.673432188,0.699409083,0.876047095,0.596047589,,,
large_complex,SEIRS,1,0.8,0.5,0.7,0.200822052,0.085803925,0.053693703,0.061333527,0.638941122,0.659759019,0.865947791,0.573409337,,,
large_complex,SEIRS,1,0.8,0.5,0.8,0.200744519,0.089182019,0.055786595,0.055785342,0.659345367,0.673890169,0.880331007,0.533197534,,,
large_complex,SEIRS,1,0.8,0.5,0.9,0.200747401,0.092026821,0.057556441,0.051180539,0.631291468,0.64018612,0.864949452,0.573157124,,,
large_complex,SEIRS,1,0.8,0.5,1,0.200695453,0.094405204,0.059030545,0.047284566,0.652434983,0.670817508,0.878295805,nan,,,
large_complex,SEIRS,1,0.8,0.6,0.1,0.20052134,0.02632719,0.019755715,0.155085023,0.892845638,0.714504696,0.84788846,0.839086761,,,
large_complex,SEIRS,1,0.8,0.6,0.2,0.200790989,0.042460366,0.031881619,0.126711053,0.836196689,0.722796392,0.86133939,0.763626959,,,
large_complex,SEIRS,1,0.8,0.6,0.3,0.20086138,0.053632171,0.040283721,0.107054702,0.766783704,0.730987071,0.86246761,0.719851311,,,
large_complex,SEIRS,1,0.8,0.6,0.4,0.200860678,0.061802996,0.046436312,0.092672132,0.720400878,0.741255045,0.861447848,0.669004867,,,
large_complex,SEIRS,1,0.8,0.6,0.5,0.200830517,0.068058253,0.051129854,0.081678982,0.681491679,0.71477382,0.852372231,0.58189421,,,
large_complex,SEIRS,1,0.8,0.6,0.6,0.200770893,0.072984205,0.054809899,0.073000939,0.662956782,0.698912143,0.852573446,0.562380183,,,
large_complex,SEIRS,1,0.8,0.6,0.7,0.200756054,0.076971478,0.0577955,0.066006692,0.646490536,0.675726733,0.850777414,0.587201556,,,
large_complex,SEIRS,1,0.8,0.6,0.8,0.200706386,0.080232094,0.060244494,0.060242013,0.647837144,0.715226937,0.855094863,0.571211317,,,
large_complex,SEIRS,1,0.8,0.6,0.9,0.200700881,0.083004158,0.062312398,0.055399332,0.626720598,0.685798621,0.847432404,0.550949576,,,
large_complex,SEIRS,1,0.8,0.6,1,0.200696347,0.085364915,0.064067703,0.051287516,0.603085959,0.658130714,0.833485997,nan,,,
large_complex,SEIRS,1,0.8,0.7,0.1,0.200457473,0.023020515,0.020137072,0.157939287,0.891605061,0.718353778,0.841149091,0.855180094,,,
large_complex,SEIRS,1,0.8,0.7,0.2,0.200777505,0.037549753,0.032901981,0.130630943,0.829898181,0.705166537,0.830198471,0.750907355,,,
large_complex,SEIRS,1,0.8,0.7,0.3,0.20080962,0.047802231,0.041887128,0.111266166,0.779520974,0.722658949,0.840632689,0.722219699,,,
large_complex,SEIRS,1,0.8,0.7,0.4,0.20082928,0.055420514,0.04856634,0.096921343,0.715776775,0.725932551,0.841511185,0.639170469,,,
large_complex,SEIRS,1,0.8,0.7,0.5,0.200791502,0.061291555,0.053712171,0.085819501,0.680156621,0.739360736,0.847193757,0.637131606,,,
large_complex,SEIRS,1,0.8,0.7,0.6,0.200760263,0.065976906,0.057825027,0.076987326,0.656830213,0.713565963,0.822923344,0.58162946,,,
large_complex,SEIRS,1,0.8,0.7,0.7,0.200766262,0.069794465,0.061149546,0.069848409,0.608261894,0.683525828,0.818625431,0.518837201,,,
large_complex,SEIRS,1,0.8,0.7,0.8,0.200721098,0.072956592,0.063909325,0.063883714,0.607277677,0.669212526,0.812789532,0.546940734,,,
large_complex,SEIRS,1,0.8,0.7,0.9,0.200672867,0.075612698,0.066213125,0.058871654,0.615423953,0.682161969,0.835821691,0.423394894,,,
large_complex,SEIRS,1,0.8,0.7,1,0.20065152,0.077888483,0.068203436,0.054593152,0.606332221,0.682314748,0.819964877,nan,,,
large_complex,SEIRS,1,0.8,0.8,0.1,0.200600124,0.020515929,0.020513635,0.160362162,0.870637609,0.681961669,0.794929686,0.816602871,,,
large_complex,SEIRS,1,0.8,0.8,0.2,0.200840707,0.033657312,0.033714007,0.133814575,0.80614619,0.700986288,0.791712604,0.732885641,,,
large_complex,SEIRS,1,0.8,0.8,0.3,0.200768309,0.04312011,0.043174501,0.114650943,0.774437709,0.71564014,0.816352174,0.716276136,,,
large_complex,SEIRS,1,0.8,0.8,0.4,0.200775533,0.050233573,0.050296584,0.100344282,0.717265227,0.720651162,0.826091004,0.641885681,,,
large_complex,SEIRS,1,0.8,0.8,0.5,0.200775075,0.055773512,0.055852646,0.08921212,0.666445745,0.717743215,0.814256663,0.577114264,,,
large_complex,SEIRS,1,0.8,0.8,0.6,0.200766844,0.060221528,0.06029858,0.080297066,0.621784035,0.686393011,0.798178106,0.538661167,,,
large_complex,SEIRS,1,0.8,0.8,0.7,0.200726565,0.063849051,0.063933163,0.072987197,0.60989048,0.68111311,0.787577345,0.494207676,,,
large_complex,SEIRS,1,0.8,0.8,0.8,0.200684838,0.066866737,0.066945045,0.06690568,0.611292772,0.693479307,0.798514473,0.555830154,,,
large_complex,SEIRS,1,0.8,0.8,0.9,0.200651739,0.069429242,0.069492039,0.061765463,0.611194001,0.687757761,0.807384222,0.536423181,,,
large_complex,SEIRS,1,0.8,0.8,1,0.200635518,0.071625064,0.071673605,0.057370817,0.598005129,0.690098513,0.815924582,nan,,,
large_complex,SEIRS,1,0.8,0.9,0.1,0.200428894,0.018471613,0.020750394,0.1620151,0.881572263,0.68966209,0.791531189,0.835352765,,,
large_complex,SEIRS,1,0.8,0.9,0.2,0.200757835,0.030517614,0.0343285,0.136278231,0.821136074,0.676873534,0.799982629,0.754997824,,,
large_complex,SEIRS,1,0.8,0.9,0.3,0.200767162,0.039272626,0.044243967,0.117457589,0.768131142,0.717094758,0.791706707,0.689572442,,,
large_complex,SEIRS,1,0.8,0.9,0.4,0.200814608,0.045942551,0.05176221,0.103242583,0.688783599,0.705508646,0.779070568,0.599565331,,,
large_complex,SEIRS,1,0.8,0.9,0.5,0.200763042,0.05117621,0.057642287,0.092043002,0.667811524,0.68435304,0.780651534,0.597864743,,,
large_complex,SEIRS,1,0.8,0.9,0.6,0.200760615,0.055372602,0.062371963,0.083078262,0.61660688,0.700493683,0.784393088,0.544756645,,,
large_complex,SEIRS,1,0.8,0.9,0.7,0.200713757,0.058829811,0.066270379,0.075662992,0.610136628,0.69964184,0.774821812,0.536220902,,,
large_complex,SEIRS,1,0.8,0.9,0.8,0.200660209,0.061726212,0.06951241,0.069468501,0.615750988,0.692179557,0.785991562,0.522966542,,,
large_complex,SEIRS,1,0.8,0.9,0.9,0.200673329,0.064188925,0.072294682,0.064243035,0.569218089,0.677863363,0.754808788,0.565077985,,,
large_complex,SEIRS,1,0.8,0.9,1,0.200665875,0.066301124,0.0746736,0.059735229,0.544495279,0.681323845,0.743222692,nan,,,
large_complex,SEIRS,1,0.8,1,0.1,0.200461842,0.016857204,0.02099954,0.163520184,0.86437306,0.658628937,0.762216708,0.816605535,,,
large_complex,SEIRS,1,0.8,1,0.2,0.200760267,0.027908397,0.034882062,0.138378209,0.810053895,0.676881523,0.771700569,0.740573234,,,
large_complex,SEIRS,1,0.8,1,0.3,0.200790906,0.036081135,0.045124152,0.119827036,0.744688019,0.684526578,0.77828145,0.664494791,,,
large_complex,SEIRS,1,0.8,1,0.4,0.200789723,0.042334992,0.052971208,0.105649797,0.690948293,0.687370432,0.76511102,0.60221594,,,
large_complex,SEIRS,1,0.8,1,0.5,0.20073648,0.047269574,0.059147366,0.094437471,0.667303333,0.687994471,0.765414191,0.594640475,,,
large_complex,SEIRS,1,0.8,1,0.6,0.200726405,0.051261514,0.064147185,0.085407709,0.626023253,0.687580233,0.759102064,0.530918044,,,
large_complex,SEIRS,1,0.8,1,0.7,0.200691491,0.054557239,0.068273852,0.077934985,0.609052512,0.686729754,0.750781166,0.525936507,,,
large_complex,SEIRS,1,0.8,1,0.8,0.200682915,0.057324521,0.071733879,0.07168756,0.577141324,0.685675522,0.747533013,0.477357964,,,
large_complex,SEIRS,1,0.8,1,0.9,0.200645246,0.05968107,0.074673032,0.06635477,0.576172871,0.684662135,0.751163177,0.442543439,,,
large_complex,SEIRS,1,0.8,1,1,0.200638917,0.061712571,0.077220077,0.06177098,0.551097916,0.683709308,0.732731578,nan,,,
large_complex,SEIRS,1,0.9,0.1,0.1,0.107518797,0.051233567,0.005916552,0.050664995,0.881217156,0.835063738,0.918892692,0.889186938,,,
large_complex,SEIRS,1,0.9,0.1,0.2,0.106971795,0.066516121,0.007530091,0.033080711,0.811135998,0.757069809,0.920428838,0.837050466,,,
large_complex,SEIRS,1,0.9,0.1,0.3,0.106729252,0.073975905,0.008320409,0.024537311,0.771213762,0.706585268,0.922185868,0.830112518,,,
large_complex,SEIRS,1,0.9,0.1,0.4,0.106376322,0.077999025,0.008814235,0.019683282,0.777001553,0.747678735,0.912971314,0.776689882,,,
large_complex,SEIRS,1,0.9,0.1,0.5,0.106394005,0.080974361,0.009126017,0.016401376,0.748501684,0.714139436,0.912386823,0.766301804,,,
large_complex,SEIRS,1,0.9,0.1,0.6,0.106452591,0.083143837,0.009359703,0.014078336,0.721079111,0.678433927,0.907204671,0.743427596,,,
large_complex,SEIRS,1,0.9,0.1,0.7,0.10623035,0.084506874,0.0095116,0.012336664,0.73959941,0.714578238,0.912170941,0.715786638,,,
large_complex,SEIRS,1,0.9,0.1,0.8,0.106292763,0.08579458,0.00963031,0.011028254,0.717796925,0.685233024,0.91402434,0.670098072,,,
large_complex,SEIRS,1,0.9,0.1,0.9,0.106262516,0.086729754,0.009734485,0.009985719,0.712871366,0.683058237,0.912087319,0.699864378,,,
large_complex,SEIRS,1,0.9,0.1,1,0.105876731,0.08717165,0.009829044,0.009140158,0.756541584,0.732257656,0.901764393,nan,,,
large_complex,SEIRS,1,0.9,0.2,0.1,0.104757387,0.033082209,0.007468726,0.064684834,0.905109612,0.811506962,0.918954019,0.900867642,,,
large_complex,SEIRS,1,0.9,0.2,0.2,0.104551922,0.047167984,0.010587525,0.046959982,0.820822671,0.768236841,0.906617039,0.815379545,,,
large_complex,SEIRS,1,0.9,0.2,0.3,0.104426034,0.05525911,0.012364938,0.036868748,0.767761366,0.71641342,0.900285401,0.782621035,,,
large_complex,SEIRS,1,0.9,0.2,0.4,0.104291788,0.060445992,0.013508406,0.030375706,0.731692173,0.695730785,0.896881705,0.731536579,,,
large_complex,SEIRS,1,0.9,0.2,0.5,0.104137589,0.064074482,0.014318175,0.025773534,0.721964804,0.679551409,0.888972058,0.761330234,,,
large_complex,SEIRS,1,0.9,0.2,0.6,0.103991849,0.066719633,0.014909755,0.022405398,0.717631597,0.672214421,0.884310976,0.74193575,,,
large_complex,SEIRS,1,0.9,0.2,0.7,0.103907701,0.068742685,0.015357847,0.019854607,0.714794524,0.6820969,0.885229059,0.757523157,,,
large_complex,SEIRS,1,0.9,0.2,0.8,0.103993406,0.070482779,0.015710095,0.017852872,0.672681365,0.631546399,0.884675317,0.671305796,,,
large_complex,SEIRS,1,0.9,0.2,0.9,0.103844987,0.071682362,0.016011162,0.016242263,0.696425437,0.677894368,0.878609647,0.67736217,,,
large_complex,SEIRS,1,0.9,0.2,1,0.103815086,0.072792574,0.01624525,0.014888129,0.688841383,0.666676117,0.879064913,nan,,,
large_complex,SEIRS,1,0.9,0.3,0.1,0.103971148,0.024578784,0.008266174,0.071819078,0.894300683,0.777208509,0.908077878,0.869109452,,,
large_complex,SEIRS,1,0.9,0.3,0.2,0.103539811,0.036748963,0.012334964,0.054664442,0.843355215,0.755008564,0.896537614,0.846870404,,,
large_complex,SEIRS,1,0.9,0.3,0.3,0.10349903,0.044367996,0.014877766,0.044360105,0.775681746,0.728902125,0.883911792,0.758663133,,,
large_complex,SEIRS,1,0.9,0.3,0.4,0.103408859,0.049571501,0.016605921,0.037277841,0.733737963,0.694939442,0.874093084,0.730786996,,,
large_complex,SEIRS,1,0.9,0.3,0.5,0.103314552,0.053347221,0.017840557,0.032148833,0.70520898,0.671570456,0.875402663,0.689617582,,,
large_complex,SEIRS,1,0.9,0.3,0.6,0.103280145,0.056197246,0.018793159,0.028311522,0.679151961,0.657189901,0.867123575,0.646354435,,,
large_complex,SEIRS,1,0.9,0.3,0.7,0.103224499,0.058450683,0.019531902,0.02526087,0.665175322,0.635725102,0.864049093,0.675000941,,,
large_complex,SEIRS,1,0.9,0.3,0.8,0.103152394,0.060219833,0.020132339,0.022826955,0.660340513,0.647002651,0.856903439,0.636436661,,,
large_complex,SEIRS,1,0.9,0.3,0.9,0.103016198,0.061637089,0.0206098,0.020812287,0.678988697,0.672164498,0.860064335,0.580587685,,,
large_complex,SEIRS,1,0.9,0.3,1,0.103087803,0.062955871,0.021026742,0.019168881,0.640688805,0.617448293,0.853294241,nan,,,
large_complex,SEIRS,1,0.9,0.4,0.1,0.103181582,0.019489719,0.008816886,0.07563703,0.909916528,0.7958197,0.884290781,0.890936183,,,
large_complex,SEIRS,1,0.9,0.4,0.2,0.103377078,0.030153034,0.013464035,0.059989867,0.806973231,0.743643008,0.887504912,0.800727753,,,
large_complex,SEIRS,1,0.9,0.4,0.3,0.103129054,0.037173061,0.016589221,0.049507515,0.760461427,0.708498989,0.867436483,0.733942426,,,
large_complex,SEIRS,1,0.9,0.4,0.4,0.103008642,0.042122123,0.018789032,0.042152474,0.723722239,0.677550656,0.856732814,0.732419352,,,
large_complex,SEIRS,1,0.9,0.4,0.5,0.10286629,0.045760585,0.02040402,0.036722292,0.709026726,0.683204355,0.857011184,0.722269942,,,
large_complex,SEIRS,1,0.9,0.4,0.6,0.102861843,0.048606352,0.02167195,0.032600674,0.668554196,0.665319635,0.844080832,0.623190592,,,
large_complex,SEIRS,1,0.9,0.4,0.7,0.102770169,0.050864849,0.022667948,0.029247897,0.66359505,0.648149074,0.841775934,0.676081132,,,
large_complex,SEIRS,1,0.9,0.4,0.8,0.102727765,0.05269017,0.02347974,0.026576957,0.64661283,0.64791523,0.836029141,0.599637944,,,
large_complex,SEIRS,1,0.9,0.4,0.9,0.102698639,0.054226927,0.024149446,0.024354049,0.634132836,0.634220272,0.833473855,0.605018661,,,
large_complex,SEIRS,1,0.9,0.4,1,0.10267037,0.055522509,0.024718954,0.022473599,0.623677175,0.619508839,0.830454865,nan,,,
