Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
large_complex,SEIRS,0.1,0.2,0.5,0.7,0.615674604,0.004764868,0.559673392,0.052476901,-0.489366664,-0.199770289,-0.43892794,-0.423515748
large_complex,SEIRS,0.1,0.2,0.5,0.8,0.595873162,0.005030149,0.559769473,0.03233731,-0.472774369,-0.207841694,-0.428269123,-0.375890559
large_complex,SEIRS,0.1,0.2,0.5,0.9,0.581095724,0.005253205,0.561811945,0.01536578,-0.475295757,-0.197800883,-0.435201785,-0.304333727
large_complex,SEIRS,0.1,0.2,0.5,1,0.56437321,0.005487842,0.559639492,0.002646025,-0.479509724,-0.2258874,-0.441076748,nan
large_complex,SEIRS,0.1,0.2,0.6,0.1,0.865444338,0.001582667,0.546370754,0.31965666,-0.646771939,-0.067116794,-0.380359966,-0.677141122
large_complex,SEIRS,0.1,0.2,0.6,0.2,0.790867734,0.001956048,0.550139638,0.240347559,-0.561885717,-0.083251097,-0.416841624,-0.593178239
large_complex,SEIRS,0.1,0.2,0.6,0.3,0.738456454,0.002386779,0.55392892,0.183547006,-0.526658141,-0.113848767,-0.421902519,-0.552889874
large_complex,SEIRS,0.1,0.2,0.6,0.4,0.696985265,0.002843977,0.55602376,0.13938472,-0.502895317,-0.14157508,-0.428566767,-0.503160824
large_complex,SEIRS,0.1,0.2,0.6,0.5,0.66412841,0.003093439,0.557532319,0.104759005,-0.500877561,-0.134804284,-0.43557633,-0.4957261
large_complex,SEIRS,0.1,0.2,0.6,0.6,0.637920553,0.003430476,0.559137146,0.076548723,-0.506004954,-0.154867701,-0.450110783,-0.474291105
large_complex,SEIRS,0.1,0.2,0.6,0.7,0.61429433,0.003596463,0.559467337,0.0523973,-0.469172092,-0.177739378,-0.425307584,-0.412333548
large_complex,SEIRS,0.1,0.2,0.6,0.8,0.595739,0.003844932,0.560601369,0.032475993,-0.471312716,-0.169145657,-0.431882567,-0.38093795
large_complex,SEIRS,0.1,0.2,0.6,0.9,0.580634085,0.003982359,0.562469029,0.015476007,-0.474939228,-0.186254777,-0.439165792,-0.283317635
large_complex,SEIRS,0.1,0.2,0.6,1,0.564868166,0.004142698,0.561470725,0.002666377,-0.480992994,-0.199407694,-0.446607495,nan
large_complex,SEIRS,0.1,0.2,0.7,0.1,0.867474692,0.001319801,0.548738207,0.319434374,-0.676117278,-0.008200182,-0.396078787,-0.701944676
large_complex,SEIRS,0.1,0.2,0.7,0.2,0.792463278,0.001610801,0.551935262,0.240496009,-0.553700802,-0.034729107,-0.405986492,-0.586448443
large_complex,SEIRS,0.1,0.2,0.7,0.3,0.738473854,0.001897127,0.554146169,0.183763876,-0.542268015,-0.04087158,-0.440589014,-0.560758187
large_complex,SEIRS,0.1,0.2,0.7,0.4,0.696572578,0.002173593,0.555961481,0.139695981,-0.513791093,-0.118479929,-0.43946385,-0.50832849
large_complex,SEIRS,0.1,0.2,0.7,0.5,0.664925969,0.002316998,0.559207414,0.104576533,-0.484666857,-0.104645711,-0.425277611,-0.486476334
large_complex,SEIRS,0.1,0.2,0.7,0.6,0.637332764,0.002572441,0.559608275,0.07633751,-0.469222456,-0.109312103,-0.421709663,-0.440588197
large_complex,SEIRS,0.1,0.2,0.7,0.7,0.614431252,0.002698393,0.560309132,0.052612695,-0.466427201,-0.09011185,-0.424857039,-0.410868048
large_complex,SEIRS,0.1,0.2,0.7,0.8,0.596800462,0.002902149,0.562401504,0.032651502,-0.477126266,-0.14015048,-0.440466583,-0.375387056
large_complex,SEIRS,0.1,0.2,0.7,0.9,0.578683036,0.002927386,0.561629009,0.01543314,-0.449924355,-0.153656374,-0.417923498,-0.297571584
large_complex,SEIRS,0.1,0.2,0.7,1,0.565895871,0.003140049,0.563472703,0.002681753,-0.456275738,-0.165679324,-0.426906699,nan
large_complex,SEIRS,0.1,0.2,0.8,0.1,0.869306038,0.001140398,0.549632756,0.320515876,-0.699339846,-0.034407695,-0.408584519,-0.714757574
large_complex,SEIRS,0.1,0.2,0.8,0.2,0.791014864,0.001325843,0.551041143,0.240181897,-0.537315583,-0.029465012,-0.400227406,-0.562962722
large_complex,SEIRS,0.1,0.2,0.8,0.3,0.738269903,0.00154604,0.55524251,0.182853249,-0.527051663,-0.090397084,-0.429048406,-0.543093097
